"id","Nome do Veículo","Fonte","Segmento","Município","Cód Mun. (IBGE)","UF","Região","Núm. Funcionários","Periodicidade","Ativo","Data de Atualização","Data de Fechamento"
"17103","INFORMATIVO ESTIVA","Atlas da Notícia","online","Estiva","3124500","MG","Sudeste","Um colaborador (operação individual/blog)","não definida","Ativo","2022-04-05T13:50:52Z",""
"742","ULTIMAS NOTÍCIAS","Secom/PR","online","Formiga","3126109","MG","Sudeste","","outra","Ativo","2019-10-22T00:33:45Z",""
"12037","PORTAL ÚLTIMAS NOTÍCIAS","Atlas da Notícia","online","Formiga","3126109","MG","Sudeste","6 a 9 colaboradores","diária","Ativo","2019-10-22T00:33:45Z",""
"16357","BLOG DO PORTARI","Atlas da Notícia","online","Frutal","3127107","MG","Sudeste","1 a 5 colaboradores","contínua","Ativo","2021-07-29T17:20:13Z",""
"17238","JORNAL DA CIDADE","Atlas da Notícia","online","Frutal","3127107","MG","Sudeste","","diária","Ativo","2023-04-24T23:09:52Z",""
"743","DIARIO DO RIO DOCE","Secom/PR","online","Governador Valadares","3127701","MG","Sudeste","","outra","Ativo","2019-10-22T00:33:45Z",""
"5041","DIÁRIO DO RIO DOCE","Atlas da Notícia","online","Governador Valadares","3127701","MG","Sudeste","60 a 119 colaboradores","contínua","Ativo","2019-10-22T00:33:45Z",""
"18573","O OLHAR","Atlas da Notícia","online","Governador Valadares","3127701","MG","Sudeste","1 a 5 colaboradores","contínua","Ativo","2023-08-09T21:56:30Z",""
"11896","FOLHA DE GUANHÃES","Atlas da Notícia","online","Guanhães","3128006","MG","Sudeste","","não definida","Ativo","2019-10-22T00:33:45Z",""
"744","JORNAL JOGO SÉRIO","Secom/PR","online","Guaxupé","3128709","MG","Sudeste","","não definida","Ativo","2019-10-22T00:33:45Z",""
"17137","IGARAPÉ NOTÍCIAS ONLINE","Atlas da Notícia","online","Igarapé","3130101","MG","Sudeste","1 a 5 colaboradores","contínua","Ativo","2022-12-27T23:30:45Z",""
"17247","LEX NOTÍCIAS","Atlas da Notícia","online","Igaratinga","3130200","MG","Sudeste","1 a 5 colaboradores","não definida","Ativo","2023-04-26T20:05:55Z",""
"17163","IGUATAMA AGORA","Atlas da Notícia","online","Iguatama","3130309","MG","Sudeste","1 a 5 colaboradores","diária","Ativo","2023-04-06T01:36:41Z",""
"745","CONEX10","Atlas da Notícia","online","Ipatinga","3131307","MG","Sudeste","","outra","Fechado","2019-10-22T00:33:45Z",""
"747","DIÁRIO POPULAR","Atlas da Notícia","online","Ipatinga","3131307","MG","Sudeste","","contínua","Ativo","2019-10-22T00:33:45Z",""
"748","VALE DO AÇO","Atlas da Notícia","online","Ipatinga","3131307","MG","Sudeste","","outra","Fechado","2019-10-22T00:33:45Z",""
"750","ATILA LEMOS","Atlas da Notícia","online","Itabira","3131703","MG","Sudeste","","outra","Ativo","2019-10-22T00:33:45Z",""
"751","DEFATO ONLINE","Secom/PR","online","Itabira","3131703","MG","Sudeste","","outra","Ativo","2019-10-22T00:33:45Z",""
"12090","VILA DE UTOPIA","Atlas da Notícia","online","Itabira","3131703","MG","Sudeste","6 a 9 colaboradores","diária","Ativo","2019-10-22T00:33:45Z",""
"14139","TREM DAS GERAIS","Atlas da Notícia","online","Itabira","3131703","MG","Sudeste","1 a 5 colaboradores","diária","Ativo","2019-12-01T22:08:35Z",""
"14195","NOTÍCIASUAI","Atlas da Notícia","online","Itabira","3131703","MG","Sudeste","1 a 5 colaboradores","contínua","Ativo","2020-01-04T21:37:44Z",""
"17313","PORTAL ITABIRINHA","Atlas da Notícia","online","Itabirinha","3131802","MG","Sudeste","1 a 5 colaboradores","não definida","Ativo","2023-05-06T19:00:03Z",""
"17314","RÁDIO VILA HITS","Atlas da Notícia","online","Itabirinha","3131802","MG","Sudeste","1 a 5 colaboradores","não definida","Ativo","2023-05-06T19:06:43Z",""
"17234","WEB RÁDIO MEGA HITS","Atlas da Notícia","online","Itacarambi","3132107","MG","Sudeste","1 a 5 colaboradores","contínua","Ativo","2023-04-24T20:29:29Z",""
"17235","PORTAL DE ITACARAMBI","Atlas da Notícia","online","Itacarambi","3132107","MG","Sudeste","1 a 5 colaboradores","não definida","Ativo","2023-04-24T20:40:13Z",""
"752","DINHEIRAMA","Atlas da Notícia","online","Itajubá","3132404","MG","Sudeste","","outra","Ativo","2019-10-22T00:33:45Z",""
"16984","ITAMARANDIBA HOJE","","online","Itamarandiba","3132503","MG","Sudeste","","contínua","Ativo","2022-02-10T12:31:35Z",""
"17229","A VOZ DE ITANHOMI","Atlas da Notícia","online","Itanhomi","3133204","MG","Sudeste","1 a 5 colaboradores","contínua","Ativo","2023-04-22T17:04:05Z",""
"17173","JORNAL BNN","Atlas da Notícia","online","Itaú de Minas","3133758","MG","Sudeste","10 a 29 colaboradores","contínua","Ativo","2023-04-12T13:30:00Z",""
"753","JORNAL S'PASSO","Secom/PR","online","Itaúna","3133808","MG","Sudeste","","outra","Ativo","2019-10-22T00:33:45Z",""
"754","PORTAL UIPI","Secom/PR","online","Ituiutaba","3134202","MG","Sudeste","","outra","Ativo","2019-10-22T00:33:45Z",""
"12011","PONTAL EM FOCO","Atlas da Notícia","online","Ituiutaba","3134202","MG","Sudeste","1 a 5 colaboradores","contínua","Ativo","2019-10-22T00:33:45Z",""
"956","A VOZ DO TRIANGULO E NOROESTE PAULISTA","Atlas da Notícia","online","Iturama","3134400","MG","Sudeste","","diária","Ativo","2019-10-22T00:33:45Z",""
"17261","ITUTINGA TV","Atlas da Notícia","online","Itutinga","3134509","MG","Sudeste","1 a 5 colaboradores","não definida","Ativo","2023-04-30T21:29:42Z",""
"17170","RM NOTÍCIAS","Atlas da Notícia","online","Jaboticatubas","3134608","MG","Sudeste","1 a 5 colaboradores","contínua","Ativo","2023-04-09T19:57:42Z",""
"17262","PORTAL JACUÍ","Atlas da Notícia","online","Jacuí","3134806","MG","Sudeste","1 a 5 colaboradores","contínua","Ativo","2023-04-30T21:59:32Z",""
"17010","NORTECLICK NOTÍCIAS","Atlas da Notícia","online","Jaíba","3135050","MG","Sudeste","1 a 5 colaboradores","não definida","Ativo","2022-02-11T13:59:17Z",""
"16175","JORNAL GORUTUBA NOTÍCIAS","Atlas da Notícia","online","Janaúba","3135100","MG","Sudeste","","contínua","Fechado","2021-02-01T13:10:01Z","11/2014"
"16229","REPÓRTER JOÃO CARLOS BRITTO","Atlas da Notícia","online","Januária","3135209","MG","Sudeste","Um colaborador (operação individual/blog)","diária","Ativo","2021-02-10T18:18:48Z",""
"16141","JEQUERI NOTíCIAS","Atlas da Notícia","online","Jequeri","3135506","MG","Sudeste","1 a 5 colaboradores","contínua","Ativo","2021-01-18T22:30:07Z",""
"756","BOM DIA ONLINE","Atlas da Notícia","online","João Monlevade","3136207","MG","Sudeste","1 a 5 colaboradores","diária","Ativo","2019-10-22T00:33:45Z",""
"16285","JORNAL FOLHA 3","Atlas da Notícia","online","Juatuba","3136652","MG","Sudeste","1 a 5 colaboradores","não definida","Ativo","2021-02-23T18:41:18Z",""
"757","ZINE CULTURAL","Atlas da Notícia","online","Juiz de Fora","3136702","MG","Sudeste","","outra","Ativo","2019-10-22T00:33:45Z",""
"759","ISAUDE.NET","Secom/PR","online","Juiz de Fora","3136702","MG","Sudeste","","outra","Ativo","2019-10-22T00:33:45Z",""
"760","DIARIO REGIONAL","Secom/PR","online","Juiz de Fora","3136702","MG","Sudeste","","outra","Ativo","2019-10-22T00:33:45Z",""
"967","MULIER","Atlas da Notícia","online","Juiz de Fora","3136702","MG","Sudeste","","não definida","Fechado","2019-10-22T00:33:45Z","2018-08"
"16144","JURUAIA A CAPITAL DA LINGERIE","Atlas da Notícia","online","Juruaia","3136900","MG","Sudeste","10 a 29 colaboradores","contínua","Ativo","2021-01-18T23:14:30Z",""
"14102","CORREIO LAGOENSE","Atlas da Notícia","online","Lagoa Dourada","3137403","MG","Sudeste","1 a 5 colaboradores","diária","Fechado","2019-12-01T17:51:14Z","2018-01"
"16228","PORTAL LAGOA DOURADA","Atlas da Notícia","online","Lagoa Dourada","3137403","MG","Sudeste","1 a 5 colaboradores","diária","Ativo","2021-02-10T18:13:21Z",""
"16230","WEB TV LAGOA GRANDE","Atlas da Notícia","online","Lagoa Grande","3137536","MG","Sudeste","10 a 29 colaboradores","diária","Ativo","2021-02-11T17:32:16Z",""
"17107","VETOR NORTE NOTÍCIAS","Atlas da Notícia","online","Lagoa Santa","3137601","MG","Sudeste","6 a 9 colaboradores","diária","Ativo","2022-04-23T15:12:31Z",""
"761","JORNAL DE LAVRAS","Secom/PR","online","Lavras","3138203","MG","Sudeste","1 a 5 colaboradores","diária","Ativo","2019-10-22T00:33:45Z",""
"14108","LAVRAS 24 HORAS","Atlas da Notícia","online","Lavras","3138203","MG","Sudeste","1 a 5 colaboradores","diária","Ativo","2019-12-01T18:18:02Z",""
"14116","O LAVRENSE","Atlas da Notícia","online","Lavras","3138203","MG","Sudeste","1 a 5 colaboradores","diária","Ativo","2019-12-01T20:35:33Z",""
"978","JORNAL VITRINE","Secom/PR","online","Luz","3138807","MG","Sudeste","","outra","Ativo","2019-10-22T00:33:45Z",""
"6655","SISTEMA ABAETE DE RADIODIFUSAO LTDA","MCTIC","radio","Abaeté","3100203","MG","Sudeste","","outra","Ativo","2019-10-22T00:33:45Z",""
"7202","FM LIBERDADE DE ABRE CAMPO LTDA","MCTIC","radio","Abre Campo","3100302","MG","Sudeste","","outra","Ativo","2019-10-22T00:33:45Z",""
"17284","WEB RÁDIO CIDADE","Atlas da Notícia","radio","Abre Campo","3100302","MG","Sudeste","","diária","Ativo","2023-05-03T19:18:36Z",""
"6736","RÁDIO MARAJA E COMUNICAÇÕES LTDA","Atlas da Notícia","radio","Águas Formosas","3100906","MG","Sudeste","10 a 29 colaboradores","contínua","Fechado","2019-10-22T00:33:45Z",""
"16724","ANTENA FM 91.3","Atlas da Notícia","radio","Águas Vermelhas","3101003","MG","Sudeste","1 a 5 colaboradores","diária","Ativo","2022-01-13T23:18:43Z",""
